pdb_id,uniprot_id
5u7o,Q2N0S5
5kzp,
5nk9,P29317
5umz,P52293
5my8,Q96SB4
5ow1,P54829
5vc3,P30291
5nvy,Q15370
5vd2,P30291
5u12,P0AC13
5n2t,P00800
5mi7,Q89ZI2
6axp,P01834
5t7s,O00214
5mtv,Q9EQP2
5orw,O14965
5gsa,O75530
5wir,Q8NA31
5o4z,Q9X1T1
5mpz,Q92793
5ll9,O43570
5f5z,O60885
5ot9,P35120
5jhb,P48736
5t6p,
5j7j,P0DP33
5uxf,Q8VC28
5mge,Q9UIF8
5vdp,Q8N884
5gs4,P03372
5ml8,O43924
5x4o,P41182
5ort,O14965
5lyn,Q12118
5mk3,Q9H3S7
5n3y,P00800
5nzq,O43175
5wio,Q17U16
5mrm,P69834
6b27,Q6ZMT1
6bhd,Q15047
5mlw,P12004
5x4p,P41182
5gvn,A5K8L9
5ll5,O43570
5gof,Q8IWA4
5nz2,A4ZF98
6ayn,P01834
5nyz,A4ZF98
5nvx,Q15370
5mob,K4CN56
5vd1,Q99640
5oui,
5xo2,Q9UKJ1
5xof,Q9UKJ1
6eww,P63104
5vsf,Q9H9B1
5wal,P29597
5w7u,C3W5S0
5mw4,Q8TEK3
6at0,P05205
5wlo,Q72498
5vo1,Q12852
5oq5,O14757
5oq6,O14757
5opb,O14757
5oot,O14757
5wb6,P03951
5ult,P03366
5uov,P03366
5uv5,P03366
5mim,P09958
5nee,P00918
5mqy,P07711
5opv,O14757
5opu,O14757
5lpd,P00734
5we9,C3W5S0
5v82,P11309
5iu6,P0ABP8
5u6b,P30530
5vo2,Q12852
5nea,P00918
5h4j,P33316
5q0f,P03951
5hz5,Q01469
5tku,P03951
5op4,O14757
5q0g,P03951
5jzy,P00734
5xp7,P00523
5tdi,P43235
5vb7,P51449
5g22,A5K1A2
6b97,O00408
5w9g,C3W5S0
5op5,O14757
5m4q,P12955
5jfd,P00734
5op2,O14757
5tqg,P08709
5n8v,Q8IEW2
5unf,P0ABE7
5t8o,Q9WUL6
6b4l,Q07820
5mby,P12955
5wev,O60674
5oq7,O14757
5waf,Q6DRA1
5wyr,Q02RL6
5hh6,P52700
5ura,O15540
5wef,C3W5S0
5ung,P0ABE7
5unh,P0ABE7
5hh5,P52700
5kns,P0A9M2
5upz,P03366
5q0e,P03951
5m7s,O60502
5vp9,P26664
5q0d,P03951
5knx,P0A9M2
5ur9,Q01469
5m23,P61964
5ws3,O43614
5hh4,P52699
5wqc,O43614
5t8p,Q9WUL6
5x5g,A0A0B6VPP7
5mlj,Q92830
5n24,P00918
5knr,P0A9M2
5ndf,Q10471
5uex,O60885
5ljt,P00918
5kyk,P01116
5oq8,O14757
5uoo,O60885
5gwa,A0A0B6VPP7
5w3i,C3W5S0
5v8p,P0DPI1
5td7,F1QCV2
5wcm,Q89GW5
5g2b,Q8WQX9
5vkc,Q07820
5n1s,P00918
5gwy,P0C6U6
5qcm,P03951
5n1r,P00918
5u8f,O75530
6eo8,P00734
5vtb,Q09028
5uig,P0ABE7
5l8a,Q8IEW2
5jha,P48736
6en5,P12821
5q0h,P03951
5qcl,P03951
5nih,P19491
5uwn,P45452
5hvu,Q13464
5m56,P19784
5m4f,P68400
5thj,P00918
5knv,P0A9M2
5m4u,P19784
5vjp,P49435
5ugc,P00533
5uln,P00918
5u8a,O75530
5th4,P00918
6b96,O00408
5m4i,P68400
5k1f,Q99QC1
5obj,O14965
5nf5,P22756
5ueu,O60885
5n25,P00918
5wae,Q6DRA1
5mhp,Q13822
5mae,P07711
5mte,Q6VT21
6eo9,P00734
5neb,P22756
5ugb,P00533
5mkr,P0DMV8
5uga,P00533
5gwz,P0C6V6
5mks,P0DMV8
5tt3,A0A0M3KL20
5tqe,P08709
5ljq,P00918
5ng9,P19491
5nfh,Q38C91
5uf0,O60885
5iz8,P25054
5m4k,Q15119
5upf,P43490
6awo,P31645
5uwk,P45452
5osk,P81947
5u6d,O75530
6esy,P06276
5v4q,P19440
5uv1,A0A1C9J6A7
5k1d,Q99QC1
5knu,P0A9M2
5y7w,P70365
5un9,O60502
5opr,O14757
6b4u,Q07820
5w13,Q6DRA1
6b98,O00408
5o4f,P42264
5mjn,P00918
5u6j,P08709
5iez,Q07820
5qck,P03951
5tg6,Q8RLA6
5vij,P35439
5thi,P00918
5u8c,P35439
5tg7,Q8RLA6
5kks,Q13464
5nx2,P43220
5iza,P25054
5n0d,P00918
5nn5,P10253
5ug8,P00533
5tp0,P35030
5tkt,P03951
5voj,P26664
5wei,C3W5S0
6f3f,P05480
5m7t,O60502
5n0e,P00918
5tt8,A0A0M3KL20
5iz9,P25054
5tuo,A0A0M3KL20
5g57,Q8WQX9
5mfs,P04825
5maj,P07711
5ufs,A0A1X8XLE9
5t19,P18031
5dpx,P52700
5mft,P04825
5vih,P35439
5knt,P0A9M2
5o07,P00918
5wac,Q6DRA1
5uv2,A0A1C9J6A7
5m2v,P22756
6b16,Q13153
5obr,O14965
6ep4,P06276
5ufi,Q96GG9
5nf6,P42264
6equ,P00918
5g1z,A5K1A2
5m4c,P68400
5w14,Q6DRA1
5tg4,Q8RLA6
5uey,O60885
5mfr,P04825
5w12,Q6DRA1
5vii,P35439
5vt4,Q9L1K2
5wzr,G5ELM1
5m44,P68400
5om9,P15085
5m25,P61964
5ofu,O97193
5u69,O75530
5ti0,P00918
5wex,P00918
5tfx,P00918
5v0n,P56817
5wag,Q6DRA1
5qcn,P03951
5w8v,P00492
5tks,P03951
5v6u,P55210
5wad,Q6DRA1
5v1y,Q16186
5u94,P9WI81
5kez,P04746
5xhr,P05364
5n6s,Q08638
5tv3,A0A0M3KL20
5ula,O60885
5l87,Q8IEW2
5two,P37231
5ops,O14757
5nin,P0DP23
5m7u,O60502
5vsj,Q9L1K2
5vjn,P49435
5j87,Q06187
5m0m,Q64610
5uez,O60885
5tg5,Q8RLA6
5thn,P00918
5upe,P43490
6f22,P36639
6ccy,P31749
5kpk,P49841
5qil,P36897
5ug9,P00533
6c6o,P9WK17
5qim,P36897
6f23,P36639
6f3d,Q9NWZ3
5xyz,Q06187
6ffn,P04936
6c4g,A5K302
5ni5,P51449
5y6e,Q9K2N0
5o7e,Q46085
6ba7,P9WK17
6do3,Q9Y2U9
5lce,P00734
5yg3,A0A1G4H5I1
5nib,P51449
6esn,P51449
6df7,U3KMH2
6do4,Q9Y2U9
6ckx,Q9NYV4
5owc,O15496
6df4,U3KMH2
5kpm,P49841
6fex,Q08345
6fgq,P51449
6bbu,P23458
6f3i,Q9NWZ3
5ni8,P51449
6hvj,Q16875
5ni7,P51449
6cck,P0A6I6
6f1x,P36639
6ed6,O75116
6bfp,P00760
6gin,Q04771
6bir,P01903
6frf,Q92793
5yg4,A0A1G4H5I1
6hvh,Q16875
6h1i,O00625
5qin,P37173
6ft8,P49759
5osy,Q96C86
5yso,P62508
6dzq,C3W5S0
6cz3,Q13882
6gip,Q04771
5y6d,Q9K2N0
6mr5,F8W4B7
6ffs,P04936
6do5,Q9Y2U9
6f3g,Q9NWZ3
6dcz,C3W5S0
6cco,P0A6I6
6cje,Q9HBH9
6ew3,D1MEN9
6f3e,Q9NWZ3
6bu1,P9WK17
6cgp,A7YT55
6cz4,Q13882
6h7z,Q04609
6ggn,Q00987
5wzu,Q9NZK7
6f5h,Q93009
5t31,P49841
5lh4,P00760
5ncq,P04191
5wdj,P05164
6ft9,P49759
6bsk,P11309
6cis,O60885
6q73,O35904
5ux4,P24268
6hkz,Q04609
6fqo,Q92793
5wgd,P03372
6fr0,Q92793
6ep9,Q06187
5mwa,P34913
6apz,P9WK17
5w8i,P00338
6gi6,Q04771
5y8c,O60885
6etj,Q16875
5g6u,Q9UJ71
6hdq,O60885
6ciy,O60885
5x02,P36888
6c7d,O00408
6biy,P01903
5wzv,Q9NZK7
6giu,P29218
6ft4,O60885
5wzt,Q9NZK7
6c2y,P25098
6czv,O60885
6cmr,Q06124
6ccq,P0A6I6
6g4m,P04058
5y8w,O60885
6hdo,Q6PL18
5wzs,Q9NZK7
6biz,P01903
6cw8,F8W4B7
5zh2,W7JP72
6f2n,P04190
6c7f,O00408
6g5j,O15496
5yzd,Q786F3
6dqb,P29375
6biv,P01903
5z9e,P0AES6
6g6w,O00329
6e9w,Q13464
5yve,P56373
6bix,P01903
6dqa,P29375
6c8p,P9WK17
5wgq,P03372
6h7y,Q04609
6ft3,O60885
6bx6,P54646
6i8l,Q9Y657
6eum,P04190
6mx8,Q9UM73
6acb,O76074
6hvi,Q16875
5o7n,A0A173FE28
5ylt,Q8WTS6
6bin,P01903
6c7i,O00408
5y0z,Q8IXJ6
6czu,O60885
5l9h,Q8WQX9
6fkp,Q9UIF9
6bjo,Q9NRD5
6d4o,A0A174ZZA3
6gy1,P22734
5z4o,P0AES6
5kpl,P49841
6ar4,Q9NRD5
6bil,P01903
5x27,P00533
6ffh,P00720
5zun,Q99685
6axb,P9WK17
6h1h,O00625
6f5l,Q04609
5y8z,O60885
5zz4,Q06187
6gop,P23639
6aak,P52333
6iil,P54578
6iin,P54578
6e4f,Q06187
5o7i,Q13164
6aum,P34913
5yqo,Q8IXJ6
5wkl,K9N638
6f8u,Q08499
5y86,O43781
6bbv,O60674
6bij,P01903
5okt,P48730
5w0e,Q92793
6e9l,P00517
6hkj,Q04609
5z4h,P0AES6
6cyb,O00408
6e99,P00517
5nr7,P9WKE1
6dl9,P9WK17
6ck6,Q9HBH9
5zob,Q32ZE1
5zwe,P13053
5zfi,Q91VE3
5xgh,P42336
6bkh,Q06187
6au9,P9WK17
5wzw,Q9NZK7
5zz2,O76074
6hmx,O43353
6g3y,O08760
6few,Q08345
6bqa,Q9H8M2
5w0i,P45481
6c7j,O00408
5zeq,P09955
6fil,Q08345
5vil,Q99683
6dko,P9WK17
6g8n,P23639
5yof,Q32ZE1
5mwg,P55201
6bln,Q06187
5wg8,P53041
6bib,Q83883
6hjj,O14965
6c7b,P9WK17
5yjf,P40261
5zwh,P13053
5zwf,P13053
6g7f,P23639
6h7u,A0A1L8Y4Q3
6br2,P51449
5mxq,Q9K2N0
6br3,P51449
6cjw,Q9HBH9
5nwd,Q9H2K2
6c0u,P17612
5ows,Q9H2K2
6hzp,A0A1L8Y4Q3
5xpn,P13053
6ev0,P22262
6gn1,P49841
6c5t,P37231
6bl1,O75874
5nq5,P9WKE1
5wi1,P43490
5yfz,A0A1G4H5I1
5w0q,Q92793
5yjy,P32340
6f34,Q5L1G5
6dvl,F8W4B7
6fdq,B0B9A0
6hsz,A5H660
6g93,P28482
6eqm,P56817
5xv7,Q96SB4
6fyv,Q9HAZ1
5wfc,G0S8H7
6h3k,P33981
6fnx,O60885
6hu0,A5H660
6fr2,P34913
6iik,P54578
5nra,Q13231
6gl3,Q9UBF8
6by8,O00255
5nut,Q9H2K2
5nzm,Q4QDU3
5wh6,Q08499
5w2p,P9WQD9
6fo7,Q9PTN2
6hu2,A5H660
6ful,O15550
5yg2,A0A1G4H5I1
6e2n,Q99683
5olb,Q9R1E6
5mzg,P53368
5xyx,Q16539
5w2q,P9WQD9
6bg3,P00720
6dvn,F8W4B7
6cq4,Q9UHD2
6as6,P9WK17
5nvh,Q9H2K2
6fyp,P49761
6dxg,Q86WV6
6eox,P39900
5ocj,P9WQN9
6bsm,P13497
6g2a,P54922
5nrf,Q13231
6cho,P0A6I6
5nwb,Q9H2K2
5uz0,P31939
6cyc,O00408
5nvf,Q9H2K2
5w0f,Q92793
6ez9,Q04609
6c2x,P9WK17
6f8v,Q08499
5nr8,Q13231
5yz7,Q10QA5
6fo9,Q9PTN2
6f6u,Q08499
5nt4,Q9H2K2
6c7g,O00408
5zmq,Q32ZE1
6fo8,Q9PTN2
6cef,Q9UBN7
6bmx,Q06124
6htz,A5H660
6f8x,Q08499
6gxu,A5H660
6di1,Q06187
6chm,P0A6I6
6ht8,A5H660
5w0l,Q92793
6hu1,A5H660
6ftn,O35904
5y5u,P43405
6h9b,D0VWZ0
6buv,P9WJJ5
6bg5,P00720
6bqk,P27958
6ge0,P28482
5of0,Q04609
6ds0,P0ABE7
6fqu,Q92793
6fdc,Q08499
6bt0,Q15382
6g4n,P04058
5y93,O60885
6es0,O43353
5zwi,P13053
6hd4,P00520
6g1u,P04058
6bic,Q83883
6bid,Q83883
6c7e,O00408
6q6y,O35904
6ew7,P41182
6ezg,P04058
5vio,Q99683
6fyi,P49760
5xpl,P13053
5o48,A5K1A2
6dlj,P9WK17
5yov,O60885
6fdu,B0B9A0
6gmd,P68400
5zh3,W7JP72
5nat,P00746
5wvd,Q9BUB5
6f8r,Q08499
5y5t,P43405
6fzu,P51449
6e2m,Q99683
5o1s,P18654
6g28,P54922
6g9a,P28482
6htt,A5H660
6c5q,P37231
6fob,Q9PTN2
5qik,P36897
6ccs,P0A6I6
5w8h,P00338
6bmv,Q06124
6cjy,Q9HBH9
6dxx,Q02083
5xpm,P13053
5o9h,P21730
6f8w,Q08499
5wjj,Q16539
6fgl,Q9UIF9
5wfd,G0S8H7
6ary,Q869C3
6dud,P52333
6hjk,O14965
5yql,Q8IXJ6
6bky,O75874
6ccl,P0A6I6
5xst,P09874
6gx3,A5H660
5nt0,Q9H2K2
5oae,B2ZB02
6fn9,P63104
5wg6,Q15022
6esm,P14780
6ela,P39900
5nwh,Q9UKK9
5yzc,Q786F3
6cyd,O00408
6g07,P51449
6g9n,P28482
6exm,P22262
5x33,A0A097J792
6ewe,P04190
6b41,O00255
5ohi,Q9R1E6
6mrg,P97612
5o4s,P55201
6cen,Q9BZ95
5xag,P81947
6hm6,P43405
6b31,P51449
6dcy,C3W5S0
6eji,O86151
6aah,P23458
6ccn,P0A6I6
6fu5,O43353
6alc,Q92793
6g91,P28482
6ehh,P53368
5ye7,Q13093
6c0r,P03366
6cjh,Q9HBH9
6ek3,Q460N3
5wi0,P43490
6d8e,P00533
6cq0,Q9UHD2
5nve,Q9H2K2
5ye9,Q13093
6ekd,P53779
5yun,P40947
6ce8,Q9UBN7
6fyk,P49760
6gh9,Q9Y4E8
6g9h,P28482
5xpp,P13053
6g8m,P23639
6g9j,P28482
6c0n,P03366
6dvm,F8W4B7
6g97,P28482
6duh,P03366
6chq,P0A6I6
6cd4,O60885
6g9d,P28482
5zh5,W7JP72
6enm,P39900
6bke,Q06187
6aam,P29597
5nsx,Q9H2K2
6dgt,O35904
6g9k,P28482
6bl2,O75874
6cqf,Q92918
6bkx,O75874
5xig,S8G8I1
6gxw,A5H660
6fer,Q16832
6gih,P68400
6c0t,Q13976
6arv,Q86X55
6ck3,Q9HBH9
6bq0,Q99685
6da4,P52333
6cec,Q9UBN7
5yji,O55239
6ei4,B2ZB02
6db4,P52333
5x28,P00533
6g0w,Q460N5
6aaj,O60674
6f6r,P29466
6cj1,O60885
6anl,Q16539
5zms,Q32ZE1
6cn6,P51449
6dug,P03366
6hdn,Q6PL18
5xij,S8G8I1
6ey7,P16732
6ccm,P0A6I6
5w6o,P35790
6e06,P9WPQ5
6hu3,A5H660
6cq5,Q9UHD2
6cki,Q9HBH9
6e05,P9WPQ5
5x26,P00533
6g1v,P04058
6ekn,P39900
6db3,P52333
5w5k,F8W4B7
6cmj,Q96RR4
5yea,Q13093
5ztn,Q92630
6asu,P9WK17
5xfj,P22455
6en4,Q15393
6bkw,Q06187
6c42,P03372
6cj5,Q9HBH9
5mxr,Q9K2N0
6bik,Q06187
6dnp,P9WK17
6q74,O35904
6f8b,P14756
5nuu,P04058
5xff,P22455
5owt,Q9H2K2
5ow8,O15496
6dvo,F8W4B7
6bmr,Q06124
6euz,P22262
6b30,P51449
5wh5,Q08499
6gxa,A5H660
5nvc,Q9H2K2
5nwg,Q9H2K2
6cee,Q9UBN7
6hf5,Q9K2N0
6f4n,Q8N371
6ax4,P53350
5yjo,Q9H7B4
6fzx,P14756
6mvx,A8EVM5
5zh4,W7JP72
6ay5,Q92793
6g1w,P04058
6fod,Q9PTN2
6duf,P03366
6b33,P51449
5nwc,Q9H2K2
5wkm,K9N638
6gz9,A0A1L8Y4Q3
6g9m,P28482
6bh8,O75844
5nqr,Q9UKK9
5xii,S8G8I1
6mx3,Q86WV6
5xih,S8G8I1
6mu1,P29994
5vm6,
6g92,P28482
6f6d,O15054
6b5j,Q59H18
6afr,O60885
6fgy,P56817
6hm7,P43405
6hth,A5H660
6fyl,P49760
6e0q,C3W5S0
6f8t,Q08499
6bo6,C4Z6Z2
6emh,P53779
6ety,Q04609
5xpo,P13053
6ffi,P00720
5xyy,Q16539
6dcg,P63086
6ezh,P04058
5w6e,Q01064
6i3s,Q00987
5ygi,P14324
5yqn,Q8IXJ6
6hti,A5H660
6hsk,Q9BY41
6ex0,W8U368
6ay3,Q92793
5wf7,G0S8H7
5mpk,Q92793
6ma3,O15294
6ma1,O15294
6cus,P03354
6d56,P01112
6cks,O60885
6ma5,O15294
6fs0,Q07820
6eq8,A0A083ZM57
6fa3,P01116
5nlk,Q92793
6ma4,O15294
5ygd,Q9VQ91
6eol,P17931
6fa4,P01116
6d55,P01112
6fyz,P56524
6chp,P0A6I6
6ckr,O60885
5ypo,P31016
6axq,Q92793
6as8,Q1RBS0
5mpn,Q92793
6bh1,P29375
6b2c,P14174
6epz,A0A083ZM57
6fs1,Q07820
5yj8,Q9H7E2
6ht1,Q03111
6h7o,P0AA25
6d5h,P01112
5ywx,O60760
5unp,P49760
6afl,Q99497
5ymx,Q1DB04
6ajj,A0QP27
6bgv,P29375
6b1c,P14174
6cve,P9WPQ5
6bgy,P29375
6d5e,P01112
5vk0,Q00987
5ya5,P08581
6msy,P0DOX7
6mub,P0DOX7
6eq7,P36639
6bgw,P29375
6fa2,P01116
6fo5,O60885
6b1k,P14174
6fsy,O60885
6cqz,P22303
6cqt,P22303
5y97,U3KRF8
5z7j,A0A0D2ILK1
6ghh,P02754
6bh5,P29375
6d5g,P01112
6bh0,P29375
6f5u,Q05320
5xhz,Q8R550
6ajh,A0QP27
6epy,A0A083ZM57
5yyf,P42568
6nao,Q8N884
6gfs,P02754
5y21,Q9SRM4
6df1,
5v37,Q9H7B4
5uc4,P08238
6dq8,P29375
5w4e,A0A2R2JFW7
6f7t,
6fbv,P9WGZ1
5zia,
6bgz,P29375
6ghp,P31947
5xo7,A0A0D2ILK1
5xjm,P0ABE7
6cvf,P9WPQ5
6coj,Q0S7P9
6bny,Q9UHD2
6gvz,J9XXB7
6gf9,P02754
5ucj,P08238
6bgx,P29375
6ar2,Q14BN4
6d5j,P01112
5yf1,Q8N4J0
6afj,Q99497
5oxl,Q5M4H8
6ce2,P82114
6bgu,P29375
6er3,A7B557
6drx,P0ABE7
6afi,Q99497
5ygf,Q9VQ91
6mwe,Q02763
6czi,
5vyy,P07900
6cv8,P03354
6f6i,Q05320
6c91,P41148
6fmj,Q15370
6gjn,P62937
6mu3,P0DOX7
6dkb,P04629
6eq3,P36639
6afh,Q99497
6ckw,P0A6I6
6ge7,P02754
6e5x,Q77DJ5
5w5v,Q9UHD2
5nwz,P22455
5y6k,P02787
6cdm,
6f6n,Q05320
5xwr,Q09028
5uch,P08238
6afc,Q99497
5muc,P08191
6cdo,
5umx,A0A125SA29
5oht,P32138
6epa,Q9VWX8
5ovc,Q9JLU4
6bu0,O00443
6b5i,O94788
6f6s,Q05320
5ugm,P37231
6fv4,A0QU89
6gw4,A0ZNP3
6ey9,P07900
5yvx,Q2LAE1
6f09,P63104
6fmc,O14786
6fmf,O14786
6f7b,O43683
6mnf,
5vb9,Q16552
5zk8,P08172
5wmt,P41148
6f7c,P81947
5z68,Q8RDL3
6cw4,P03354
5owf,P02911
6mj7,Q13501
6eq2,P36639
6bm5,P13009
6ey8,P07900
6cms,Q06124
5vm0,
6eog,P17931
5y80,O14976
6cdp,
6ajg,A0QP27
5un1,A0A1L8F5J9
6b5r,
6er4,A7B557
6dxl,Q86WV6
5mwh,P55201
6czf,P0AG16
6ftp,P01011
5zk3,P08172
6ced,Q9UBN7
6b1f,Q9F663
5za2,Q9L387
5mtw,P95257
6eyt,A0A0H3NMP8
6aoy,Q1RBS0
5o3r,P73954
5om7,P01011
6gnw,Q9PTT3
6arm,Q1RBS0
6avi,P37231
6drt,P04525
6cdg,Q8IVV7
5oxn,Q5M4H8
6f4x,P56463
6ftz,P00746
6b1h,Q9F663
6ct7,
6cvd,P10121
5qap,Q6XEC0
6bnk,P11609
6bef,P68440
5umy,A0A125SA29
5os8,P68400
6evq,Q61166
5yvt,P50213
5zw6,O64094
5o22,P24186
5yft,O57947
6fx1,A0A3B6UEU4
5nap,P04058
6fkq,O95631
5yz2,P0AE78
6b5a,P00918
6hai,Q8KRS7
5yc2,O60158
5xiw,Q2XVP4
5yqx,O60885
5qam,Q6XEC0
6fgf,Q9UIF9
5qa7,Q6XEC0
5o1g,P04637
6g9i,Q05320
5qan,Q6XEC0
5yc4,Q9M2B4
6chn,P0A6I6
6hmg,D6D1V7
5qaa,Q6XEC0
6bnl,P11609
5otr,P68400
6min,P35189
5ytu,P00441
5o1c,P04637
6glb,P52333
6dq4,P29375
6e4u,P54645
5o9o,Q06135
6clv,O05701
6afg,Q99497
6gfx,Q15370
6cfd,Q3XX76
6gy5,Q9Y2M5
5yfs,O57947
6gl9,P52333
5z99,Q7VL18
6el5,P07900
5xgl,Q8WSF8
6gji,P62937
5nwe,C3W6G3
6fnf,P29317
6am8,Q8U093
5yc3,Q9M2B4
5z7b,Q8NN31
5qat,Q6XEC0
6eqa,P04439
5y6f,P76010
5mnn,P00760
6fnj,P54760
5mno,P00760
5mo2,P00760
6csr,F8W4B7
5oha,A4TVL0
6gjl,P62937
5y7z,O14976
5ylj,Q2XVP4
5o1h,P04637
6bcy,P27348
6f5w,C7BLE4
6h2t,P96257
5qai,Q6XEC0
6gu7,P06493
5qb0,Q6XEC0
6eq6,P36639
6aox,Q1RBS0
6bd1,P27348
6fbw,P31947
6g36,Q8TF76
5qah,Q6XEC0
5zuj,Q9Y4K3
5o0j,O58328
6czc,P9WPQ5
5yba,Q58HP2
5y94,O60885
6g0v,P17931
5qax,Q6XEC0
5mos,P00760
6cnk,P43681
5n7b,P01727
6g35,Q8TF76
6gu2,P06493
5qa6,Q6XEC0
5qad,Q6XEC0
5qar,Q6XEC0
5yh8,Q2FVE7
6faa,G0SEG4
5qa8,Q6XEC0
6fuh,P00746
6fa5,G0SEG4
5vkf,Q54436
5orj,P68400
6fac,G0SEG4
5qa4,Q6XEC0
5o5a,P55201
6bj3,P01889
5wew,W8UNW6
5zop,P56524
5od5,Q0P8Q4
6i8y,Q9Y657
6gu6,P06493
5xsu,P09874
6fgg,Q9UIF9
5nyh,P07900
6gjr,P62937
5yhl,P35408
5ov8,P55201
6fse,P21836
6cd8,Q8IVV7
6evn,O15460
6fba,O15804
5z89,A0A0M3PNA2
5qas,Q6XEC0
6eq5,P36639
5nne,O60885
6bed,P68440
6bvb,P40337
5odx,P07900
5wa5,O60885
6e49,P15873
5olk,A3XHF9
6mim,P42568
6dub,Q5VVY1
6bdy,P13009
6e4w,P54645
6gon,Q9PTT3
6h96,Q8KRS7
6goo,Q9PTT3
6e59,P25103
6hm4,P32372
6aqf,P0ABE7
6b5t,P02893
5o3q,P73954
6dki,P04629
5zvw,P0DOE3
6bh2,P29375
6fhu,Q9UIF9
6fi4,P31947
6c99,P55899
6eq4,P36639
6cdc,Q8IVV7
5zoo,P56524
6gl8,P10415
5oua,P25321
6egw,P25321
6dkg,P04629
6faw,P31947
6e2o,Q99683
5vzu,P63208
6f4w,P56463
6chh,P40261
5mng,P00760
5znp,B9H0V2
5mnh,P00760
5moq,P00760
6boe,Q9UHD2
5mo0,P00760
6d28,P41148
6gjj,P62937
5yhe,Q2FVE7
6bm6,P13009
5os7,P68400
6fut,P00746
5xsr,P09874
5zt1,P0A1C1
5o55,P55201
5qb1,Q6XEC0
5znr,B9H0V2
5qag,Q6XEC0
6fmk,Q15370
5o1b,P04637
6cfc,A0A1L7J388
6g6y,P52732
6bbx,A0A125SA29
6dk1,Q99720
6cwn,C1JZ07
5qab,Q6XEC0
5ndb,Q8G9Q0
6guf,P24941
5qak,Q6XEC0
6hke,Q6N446
5qa9,Q6XEC0
5o1d,P04637
5ork,P68400
5uxn,Q9I000
6g38,Q8TF76
6g6z,P52732
6g0q,O60885
5qae,Q6XEC0
6gub,P24941
6gfy,Q15370
6eq1,A0A083ZM57
6bee,P68440
6elp,P07900
6beb,P68440
5qao,Q6XEC0
5o87,Q8WSF8
5oqu,P68400
5qac,Q6XEC0
6guc,P24941
6ahi,P56067
6f1j,A0A2H5BN17
6gjm,P62937
6egs,Q10471
5n1p,Q81EJ6
5oaj,Q8WSF8
5yyb,Q7VL18
6guh,P24941
5ost,F6BL85
5oax,P17931
6css,F8W4B7
6fnq,A0R5M8
6co4,Q16186
5oss,Q08638
6gla,P52333
6miq,P35189
6hsh,A5H660
5wj6,O94925
6gnp,Q9PTT3
6aji,A0QP27
5z95,A0A0M3PNA2
6evp,O15460
6esa,P25321
6ema,P25321
5nau,P04058
6cwi,C1JZ07
6eru,P25321
5o0e,P25321
6em7,P25321
6cwf,C1JZ07
5qaq,Q6XEC0
6e83,Q8IYH5
6cwh,C1JZ07
6ggv,Q9WZ62
5oa6,Q06135
6fi5,P31947
6hd6,P00520
6hpg,F4KCL7
6gr7,P02766
6f9g,Q88NI1
6g14,A0A0H2XK72
5zzw,Q54S83
5xvw,Q9SRM4
5zu0,Q54S83
6afa,Q99497
6fe1,Q16790
6af9,Q99497
6fhq,Q9UIF8
6h7n,P0AA25
6ekq,P55201
6gnr,Q9PTT3
6grp,P02766
5uxm,Q9I000
6a6w,O60158
5owa,P55201
6afd,Q99497
5xs8,D1AWE0
5vl2,
6fau,P31947
5mqx,P36328
5yv5,I6V0C7
5y20,Q9FFF5
6gfz,Q15370
6aff,Q99497
5vh0,Q54436
6fhk,P0DMV8
6ami,Q8U093
5o1f,P04637
5o1a,P04637
5qa5,Q6XEC0
6gbe,Q64512
5yqw,D0XC84
5yl2,Q2XVP4
6g86,Q00684
6bau,O59010
5vqe,A0A2R2JFS5
5ybi,P0A1C1
6eya,P07900
6fe0,Q16790
6h7b,E9AFX7
5qaf,Q6XEC0
5nud,P22455
5ovv,Q9JLU4
5qaj,Q6XEC0
5o1e,P04637
6hoy,Q8N6T7
6q3q,F4KCL7
5yto,P00441
5msb,O43570
6ccu,Q8IVV7
5qal,Q6XEC0
5ogb,P29373
5yy4,
6h8s,P54830
6mdq,P35747
5osl,P68400
5w8j,P00338
6hqy,A5H660
6cd9,Q8IVV7
6g9u,Q16790
5yij,Q6RCR0
6hk6,Q9BVS4
6fui,P00746
5o9r,Q06135
5ody,P17931
6csp,F8W4B7
6c3u,A0A0H3GM04
6f08,P63104
6g3a,Q8TF76
6baw,P41148
6eyb,P07900
6g15,A0A0H2XK72
6ma2,O15294
5ol3,P25321
6ei5,P07900
6erw,P25321
6erv,P25321
6cer,P08559
6ap6,J9U5U9
5o9y,Q06135
5uci,P08238
6b5o,
5y24,O64094
6an1,P37231
6ap7,J9U5U9
6g39,Q8TF76
6h1u,P96257
6g0z,A0A0H2XK72
6fav,P31947
6ezi,Q5T2W1
5qaz,Q6XEC0
5qaw,Q6XEC0
6b1x,Q9F663
6afe,Q99497
6csq,F8W4B7
6b1y,Q9F663
5oah,Q0P8Q4
6b1w,Q9F663
5nze,C3W6G3
6g37,Q8TF76
6h78,Q9GZZ9
6b1j,Q9F663
6b22,Q8RLA6
6h77,Q9GZZ9
6e4a,O60885
5orh,P68400
6gu3,P06493
6hly,W8FRA6
5w2s,P9WQD9
6hm2,W8FRA6
6hlz,W8FRA6
6mv3,P19429
6czb,P9WPQ5
5wep,D7UQM0
6exj,Q9JLU4
5ods,Q68FD5
6f20,P36639
5wij,O60674
6dlx,P10121
6bj2,Q6IRV4
